idx,maximum_speed,speed_limit,average_speed,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,bike,motorcycle,StrType
10314,60,50,34,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22574,64,60,49,134,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Arterial
14369,15,40,8,16,0,1,0,0,0,0,0,0,0,0,0,0,12,1,Council Minor
20823,68,60,41,921,7,68,7,12,1,0,0,3,1,1,0,0,2,9,Arterial
22620,72,60,48,622,2,43,0,1,1,0,0,1,0,0,0,0,1,9,Arterial
40544,105,50,49,542,1,31,4,1,0,0,0,2,0,0,0,0,6,13,Arterial
38776,22,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
10668,39,50,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38313,59,50,35,1814,20,51,16,1,3,8,0,1,0,1,0,0,15,41,Arterial
14667,20,40,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
20912,86,60,49,168,0,5,2,3,0,0,0,1,2,0,0,0,0,1,Arterial
38283,60,50,37,150,0,6,2,1,0,1,0,0,0,0,0,0,0,3,Arterial
33944,46,50,28,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Council Minor
15468,22,50,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47455,16,20,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8617,48,50,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
15555,29,50,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20779,68,60,37,999,6,107,9,14,2,1,0,3,3,0,0,0,5,15,Arterial
33814,40,50,25,15,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Council Minor
13639,22,40,13,23,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Council Minor
38338,71,50,32,1920,29,45,11,11,2,11,0,6,0,0,1,0,24,45,Arterial
11933,64,50,34,630,2,33,0,0,1,0,1,0,0,0,0,0,2,9,Arterial
15600,16,50,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20956,67,60,47,973,4,19,6,0,0,0,0,0,0,0,0,0,31,11,Arterial
14227,6,40,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
20816,75,60,51,334,0,22,1,0,0,0,0,0,1,0,0,0,0,3,Arterial
22693,75,60,47,725,0,35,4,0,0,0,0,1,0,0,0,0,4,16,Arterial
13214,22,40,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
22642,74,60,50,301,2,15,1,2,1,1,0,1,0,0,0,0,3,3,Arterial
13512,23,40,16,41,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Council Minor
47230,19,20,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11804,65,50,45,303,1,11,7,0,0,0,0,0,0,0,0,2,25,9,Arterial
20884,68,60,43,530,0,13,3,0,0,0,1,1,1,0,0,0,1,6,Arterial
38399,57,50,30,991,2,9,0,1,1,0,0,2,0,0,0,0,3,13,Arterial
38374,54,50,28,967,6,16,2,0,0,0,0,0,0,0,0,0,3,14,Arterial
8572,27,50,19,13,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
38433,57,50,35,1952,27,41,11,7,4,7,2,3,0,0,0,0,15,30,Arterial
33815,41,50,26,17,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
10399,81,50,47,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47609,22,20,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13598,20,40,14,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
33785,35,50,26,12,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
38522,70,50,38,264,1,2,0,1,0,0,0,0,0,0,0,0,6,1,Arterial
11753,63,50,46,61,0,0,2,0,1,0,0,0,0,0,0,0,2,1,Arterial
22633,83,60,52,53,0,4,2,1,0,0,0,0,0,0,0,0,1,0,Arterial
13612,27,40,16,114,0,2,0,0,0,0,0,0,0,0,0,0,43,6,Council Minor
38515,43,50,19,535,9,12,9,4,2,1,0,1,0,2,1,0,12,14,Arterial
15633,26,40,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21081,84,60,53,164,0,4,2,2,0,0,2,1,4,0,0,0,11,5,Arterial
11866,71,50,39,559,0,8,0,0,2,0,0,0,0,0,0,0,4,3,Arterial
33741,22,50,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
12007,75,50,25,737,2,40,1,0,2,0,0,0,0,0,0,0,19,19,Arterial
14308,13,40,7,56,1,5,0,0,0,1,0,0,0,0,0,0,52,0,Council Minor
11767,72,50,36,915,8,18,1,2,3,0,0,2,0,1,0,5,70,21,Arterial
40454,78,50,53,516,2,10,1,0,0,0,1,1,0,0,0,0,15,12,Arterial
7609,17,50,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38829,19,25,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
33855,37,50,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11975,83,50,35,1089,3,63,12,4,3,1,0,0,0,0,0,5,35,27,Arterial
38437,59,50,32,1208,6,60,7,8,1,1,1,3,0,0,0,0,5,14,Arterial
14549,15,40,11,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
11750,78,50,48,193,0,4,0,0,0,0,1,0,0,0,0,3,1,2,Arterial
47132,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10214,44,50,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38402,54,50,28,940,3,10,0,0,2,0,1,0,0,0,0,0,5,8,Arterial
38493,67,50,37,669,3,21,4,0,0,0,0,0,0,0,0,0,14,5,Arterial
20833,68,60,41,1011,1,30,1,0,0,0,0,0,0,0,0,0,3,6,Arterial
38746,12,25,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
21095,78,60,40,1514,11,68,4,0,2,1,0,3,0,0,0,0,6,27,Arterial
10409,69,50,29,18,0,3,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
11761,61,50,39,574,1,45,9,0,0,0,0,1,0,0,0,8,7,5,Arterial
14061,20,40,14,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
21018,96,60,49,726,2,20,1,1,0,0,0,0,0,0,0,0,1,14,Arterial
11979,60,50,32,763,2,56,6,0,2,0,0,0,0,0,0,1,3,14,Arterial
14502,12,40,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
14287,7,40,5,13,0,1,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
22488,69,60,50,41,0,0,2,0,0,0,0,0,0,0,0,0,6,0,Arterial
22708,74,60,48,225,1,18,0,2,0,0,0,3,0,0,0,0,4,4,Arterial
40579,77,50,57,50,0,4,2,0,0,0,0,0,0,0,0,0,1,4,Arterial
14419,9,40,6,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
13215,21,40,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47131,16,20,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
20971,72,60,45,928,6,105,12,9,1,2,1,3,3,0,0,0,5,21,Arterial
40715,72,50,55,541,1,20,2,2,0,1,0,2,0,0,0,0,8,10,Arterial
38826,36,25,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22511,70,60,50,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
38447,56,50,32,709,1,6,2,0,2,0,0,0,0,0,0,0,1,9,Arterial
14060,16,40,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
47135,18,20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15391,25,50,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38705,27,25,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13739,27,40,16,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
40699,71,50,58,39,0,1,6,0,0,0,0,0,1,0,0,0,6,2,Arterial
14114,14,40,6,53,0,3,0,0,0,0,0,0,0,0,0,0,50,0,Council Minor
47317,21,20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14483,17,40,12,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
13496,22,40,17,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
15382,20,50,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33904,27,50,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14182,32,40,9,6,0,2,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
47167,19,20,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14168,10,40,6,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
11879,69,50,38,694,3,24,5,3,1,0,0,1,0,0,0,3,17,12,Arterial
14179,9,40,6,8,0,2,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
40719,76,50,57,237,1,5,1,0,0,0,0,0,1,0,0,0,4,2,Arterial
22638,75,60,49,238,0,10,3,4,0,0,0,0,0,0,0,0,0,1,Arterial
38631,18,25,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40499,74,50,53,526,3,9,2,0,0,0,0,0,0,0,0,0,8,8,Arterial
38664,22,25,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38352,50,50,32,946,4,13,1,0,0,0,0,0,0,0,0,0,0,10,Arterial
22665,72,60,51,212,2,8,0,0,0,0,0,0,0,0,0,0,0,1,Arterial
20965,76,60,50,415,3,26,24,6,0,1,1,2,0,0,0,0,40,14,Arterial
14250,12,40,8,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
20986,69,60,53,415,0,18,1,0,0,0,0,0,2,0,0,0,9,4,Arterial
40532,71,50,55,47,0,1,2,0,0,0,0,0,0,0,0,0,1,0,Arterial
33816,48,50,27,43,0,1,1,0,0,0,0,0,0,0,0,0,3,1,Council Minor
11883,61,50,33,786,3,21,1,0,1,0,0,0,0,0,0,0,8,6,Arterial
13498,19,40,14,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
13591,23,40,13,13,0,0,0,0,0,0,0,0,0,0,0,0,8,1,Council Minor
47173,15,20,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13897,19,40,13,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
38807,21,25,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
38354,53,50,33,482,0,11,1,0,0,1,0,0,0,0,0,0,4,4,Arterial
12009,68,50,41,621,1,12,0,1,0,0,0,0,0,0,0,0,15,11,Arterial
47203,11,20,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20994,82,60,47,850,5,46,6,8,1,0,1,4,3,0,0,0,3,13,Arterial
15856,18,40,12,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
38451,64,50,40,100,0,1,1,1,0,0,0,0,0,0,0,0,1,3,Arterial
40702,78,50,59,82,0,8,9,0,0,0,0,0,0,0,0,0,12,7,Arterial
14275,12,40,7,23,0,0,0,0,0,0,0,0,0,0,0,0,21,1,Council Minor
22579,57,60,48,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
15782,13,40,12,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
13441,27,40,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13946,18,40,12,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
13886,14,40,12,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
14338,9,40,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
8586,48,50,24,10,0,2,0,2,0,0,0,0,0,0,0,0,1,1,Council Minor
11969,68,50,48,79,0,3,1,0,0,0,0,0,0,0,0,0,0,0,Arterial
33912,32,50,23,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11706,85,50,50,181,0,7,3,0,0,0,0,0,0,0,0,2,12,1,Arterial
47328,14,20,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11690,82,50,39,682,4,51,6,1,0,1,1,1,0,0,0,12,12,9,Arterial
40494,73,50,52,517,4,9,5,0,0,0,0,2,0,0,0,0,5,7,Arterial
38293,58,50,33,1237,4,51,6,2,2,1,0,2,0,0,0,0,1,11,Arterial
22597,71,60,37,723,3,41,5,2,6,0,2,0,0,0,0,0,2,16,Arterial
47672,24,20,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38324,52,50,28,1510,8,17,6,2,0,4,1,1,0,0,0,0,6,31,Arterial
11945,72,50,49,72,0,11,2,0,0,0,0,0,0,0,0,0,3,1,Arterial
8439,52,50,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Council Minor
33967,38,50,22,20,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Council Minor
40575,88,50,55,255,0,7,9,0,0,0,0,0,0,0,0,0,12,12,Arterial
38290,60,50,24,988,9,45,9,1,4,2,0,2,0,0,0,0,15,36,Arterial
11738,64,50,40,623,3,14,0,0,0,0,0,0,0,0,0,5,16,10,Arterial
13395,20,40,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
33708,27,50,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
11843,66,50,40,742,1,5,1,1,1,0,0,0,0,0,0,8,17,10,Arterial
20895,45,60,21,755,1,30,13,1,9,1,1,0,0,0,0,0,6,12,Arterial
14360,9,40,7,24,0,3,0,0,0,0,0,0,0,0,0,0,20,0,Council Minor
33747,42,50,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11682,65,50,49,103,0,6,4,2,0,1,0,0,0,0,0,0,6,3,Arterial
13723,41,40,16,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
8474,30,50,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33785,35,50,26,12,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
47284,29,20,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15580,31,50,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
33827,24,50,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
12008,64,50,29,788,1,55,1,2,5,0,1,0,0,0,0,2,18,15,Arterial
8645,26,50,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14120,14,40,8,63,0,1,0,0,0,1,0,0,0,0,0,0,56,0,Council Minor
10467,41,50,32,10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,Council Minor
8528,40,50,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13490,25,40,15,30,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
47621,14,20,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15526,31,50,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33772,41,50,27,54,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
22646,67,60,49,226,0,12,0,0,1,0,0,0,0,0,0,0,1,5,Arterial
38805,29,25,22,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
11940,62,50,41,243,0,17,0,0,4,0,0,0,0,0,0,0,0,0,Arterial
13393,14,40,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
13696,15,40,11,11,0,1,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
14102,19,40,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47668,21,20,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13894,17,40,11,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
8589,34,50,24,9,0,0,0,0,0,0,0,0,0,0,0,0,1,4,Council Minor
40691,93,50,56,389,0,14,3,0,1,0,0,0,1,0,0,0,7,6,Arterial
13266,23,40,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14474,18,40,12,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
13235,21,40,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
13930,7,40,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
13650,20,40,15,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
47251,11,20,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
40683,66,50,51,492,3,18,4,0,1,0,0,0,0,0,0,0,10,6,Arterial
38575,59,50,35,217,2,3,10,0,0,1,0,0,0,0,0,0,6,1,Arterial
38430,55,50,38,206,0,14,2,5,0,0,2,0,0,0,0,0,2,1,Arterial
22450,66,60,46,399,1,30,0,1,1,0,0,0,0,0,0,0,2,1,Arterial
10239,78,50,44,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33962,45,50,23,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11902,70,50,42,530,1,18,0,0,4,1,0,0,0,0,0,1,11,2,Arterial
13233,22,40,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13455,15,40,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13891,14,40,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
11785,66,50,39,612,0,42,3,0,2,0,0,1,0,0,0,15,10,15,Arterial
47397,21,20,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13284,25,40,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Council Minor
47282,29,20,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21041,76,60,47,688,2,94,12,10,2,1,4,5,2,0,0,0,0,5,Arterial
14224,15,40,8,12,0,1,0,0,0,0,0,0,0,0,0,0,10,0,Council Minor
10726,58,50,32,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15442,26,50,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22539,70,60,36,741,3,37,0,2,0,0,0,0,0,0,0,0,3,12,Arterial
14027,28,40,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14252,32,40,11,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
21020,95,60,48,832,3,21,2,0,1,0,0,0,1,0,0,0,1,5,Arterial
22746,81,60,51,264,0,4,0,0,0,0,0,0,0,0,0,0,2,4,Arterial
47616,19,20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47194,16,20,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38463,39,50,19,389,0,33,5,1,0,0,0,0,0,0,0,0,6,3,Arterial
10599,30,50,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14394,11,40,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
38406,49,50,29,492,0,5,2,0,0,0,0,1,0,0,0,0,11,0,Arterial
11983,75,50,25,665,2,36,1,1,0,0,0,0,0,0,0,0,18,12,Arterial
38491,45,50,20,643,6,10,10,3,6,4,2,2,0,0,0,0,28,35,Arterial
38417,54,50,35,1073,8,10,0,6,0,1,1,0,0,0,0,0,2,11,Arterial
47429,21,20,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
22497,76,60,47,301,1,3,0,0,1,1,0,0,0,0,0,0,0,9,Arterial
15578,37,50,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38648,29,25,18,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
8657,25,50,20,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
13305,23,40,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11736,66,50,43,462,3,21,1,1,1,0,0,0,0,0,0,3,5,2,Arterial
15560,33,50,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14199,25,40,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
20893,66,60,37,1293,0,100,15,5,1,0,2,2,3,1,0,0,6,12,Arterial
40656,92,50,58,268,1,30,7,2,0,1,1,1,0,0,0,0,27,13,Arterial
11728,77,50,49,331,2,5,7,0,0,0,0,0,0,0,0,2,25,5,Arterial
22496,65,60,46,339,0,5,0,0,0,0,0,0,0,0,0,0,0,4,Arterial
47423,26,20,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11984,66,50,29,733,1,37,0,0,1,0,0,0,0,0,0,1,14,11,Arterial
40492,70,50,51,479,1,17,3,2,0,0,1,1,0,0,0,0,3,5,Arterial
11743,66,50,40,706,1,24,0,1,2,0,0,0,0,0,0,4,12,17,Arterial
13932,16,40,12,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
13301,26,40,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11873,70,50,48,162,0,9,4,0,0,0,0,0,0,0,0,0,4,0,Arterial
13299,21,40,15,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40621,79,50,55,368,1,8,6,1,0,0,0,1,0,0,0,0,46,6,Arterial
13360,24,40,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
33879,22,50,15,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
14205,22,40,11,5,0,1,0,0,0,0,0,1,0,0,0,0,5,1,Council Minor
13636,20,40,13,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
14476,16,40,12,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
40555,75,50,59,54,0,8,3,0,0,0,0,0,1,0,0,0,0,1,Arterial
38619,20,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38469,58,50,37,676,3,22,5,0,1,1,0,0,0,0,0,0,11,6,Arterial
10349,61,50,40,11,0,2,0,0,0,0,0,0,0,0,0,0,0,10,Council Minor
22449,80,60,46,340,2,26,3,4,2,0,1,0,0,0,0,0,2,7,Arterial
14017,16,40,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15449,19,50,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47538,21,20,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33917,32,50,21,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10742,42,50,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38506,58,50,33,1280,19,35,22,5,0,13,5,7,0,0,1,0,59,35,Arterial
21092,75,60,45,938,1,77,13,5,0,1,0,4,4,0,0,0,4,10,Arterial
13352,21,40,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20904,64,60,37,1046,3,28,1,1,2,0,1,1,0,0,0,0,4,22,Arterial
40701,74,50,60,75,0,7,2,0,0,0,0,0,0,0,0,0,14,5,Arterial
15853,24,40,14,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
13327,24,40,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38348,71,50,28,1489,5,27,2,4,3,2,1,4,0,0,0,0,8,32,Arterial
40450,72,50,41,812,7,39,2,1,0,1,0,0,0,0,0,0,20,16,Arterial
38310,66,50,36,203,1,14,1,1,0,0,1,1,0,0,0,0,3,3,Arterial
20837,82,60,44,676,1,11,1,0,0,0,0,0,0,0,0,0,1,2,Arterial
11815,70,50,37,732,4,20,0,5,0,3,0,1,0,0,0,15,51,25,Arterial
40586,80,50,49,1146,5,70,14,7,0,1,0,1,1,0,0,0,63,29,Arterial
14157,6,40,6,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
22616,96,60,48,274,6,37,9,7,0,0,1,0,0,0,0,0,1,1,Arterial
33769,35,50,23,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
20947,70,60,46,925,3,87,14,6,0,1,0,6,6,0,0,0,4,11,Arterial
13544,16,40,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22466,86,60,49,151,2,13,3,1,0,0,0,0,0,0,0,0,1,2,Arterial
11898,71,50,49,151,0,5,0,0,1,0,0,0,0,0,0,0,5,0,Arterial
14098,19,40,11,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
13202,22,40,16,9,0,1,0,0,0,0,0,0,0,0,0,0,3,2,Council Minor
14589,20,40,13,9,0,0,1,0,0,0,0,0,0,0,0,0,9,1,Council Minor
13693,17,40,12,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Council Minor
47327,14,20,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13653,23,40,16,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
40401,80,50,49,746,6,38,5,1,0,0,0,1,0,0,0,0,11,13,Arterial
38512,38,50,20,402,1,24,2,1,3,0,0,2,0,0,0,0,5,6,Arterial
8651,33,50,24,13,0,1,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
11960,66,50,33,650,4,33,2,0,0,0,0,0,0,0,0,0,9,13,Arterial
40703,85,50,58,248,1,17,20,2,0,0,0,1,0,0,0,0,27,32,Arterial
10731,52,50,35,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Council Minor
22440,63,60,48,43,0,0,1,0,1,2,0,0,0,0,0,0,4,0,Arterial
22676,72,60,54,85,1,5,0,0,0,0,0,0,0,0,0,0,3,0,Arterial
13578,20,40,13,38,0,0,0,0,0,0,0,0,0,0,0,0,27,0,Council Minor
20902,63,60,35,911,5,50,11,6,0,0,2,1,4,0,0,0,4,16,Arterial
14599,17,40,11,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,Council Minor
15564,27,50,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22489,65,60,52,27,0,1,3,0,0,0,0,0,0,0,0,0,6,0,Arterial
33696,36,50,23,14,0,3,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
20845,67,60,50,439,2,16,2,1,0,0,0,0,0,0,0,0,3,2,Arterial
40501,108,50,54,439,3,5,2,0,0,0,0,0,0,0,0,0,6,13,Arterial
40619,88,50,54,590,1,23,4,0,0,0,0,0,0,0,0,0,20,9,Arterial
47286,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14106,8,40,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
15844,22,40,16,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
20975,72,60,42,1578,3,79,5,5,1,0,1,4,1,0,0,0,3,18,Arterial
40686,71,50,52,611,2,21,0,1,1,0,0,0,0,0,0,0,3,3,Arterial
22425,73,60,47,286,1,27,2,2,0,0,0,0,0,0,0,0,1,2,Arterial
38730,29,25,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
